TRINITY_DN71694_c6_g1_i3	GO:0042584;GO:0005737;GO:0005634;GO:0005509;GO:0005544
TRINITY_DN50766_c0_g2_i1	GO:0005581;GO:0062023;GO:0031012;GO:0005576;GO:0007155
TRINITY_DN71462_c4_g2_i4	GO:0005737;GO:0008199;GO:0004322;GO:0006879;GO:0006826
TRINITY_DN63608_c0_g1_i1	GO:0005737;GO:0031210;GO:0008525;GO:0008203;GO:0120163;GO:0015914
TRINITY_DN72391_c1_g1_i2	GO:0005737;GO:0046872;GO:0061630
TRINITY_DN69630_c0_g1_i2	GO:0005739;GO:0004038;GO:0050897;GO:0008270;GO:0000256
TRINITY_DN74639_c3_g2_i4	GO:0005886;GO:0004930;GO:0007189;GO:0007166;GO:0007186
TRINITY_DN71580_c12_g1_i2	GO:0009986;GO:0005886;GO:0038023;GO:0030308;GO:0042060
TRINITY_DN74319_c5_g1_i2	GO:0005634
TRINITY_DN72645_c4_g1_i1	GO:0005576
TRINITY_DN72308_c3_g2_i3	GO:0016020;GO:0047442;GO:0020037;GO:0005506;GO:0004508;GO:0042446;GO:0042448;GO:0006694
TRINITY_DN68937_c5_g2_i4	GO:0000421;GO:0036020;GO:0140220;GO:0030670;GO:0005886;GO:0005774;GO:0008519;GO:0072488;GO:0019954;GO:0031159;GO:0046903;GO:0030435
TRINITY_DN68874_c1_g1_i4	GO:0031252;GO:0042995;GO:0032154;GO:0005737;GO:0005856;GO:0030426;GO:0030496;GO:0005886;GO:0045202;GO:0003779;GO:0017018;GO:0004721;GO:0004725;GO:0008138;GO:0030036;GO:0000902;GO:0071318;GO:0098976;GO:0030837;GO:1904719;GO:2000463;GO:1901216;GO:0031915;GO:1904754;GO:0006470;GO:0051246
TRINITY_DN71739_c7_g1_i2	GO:0005730;GO:1990904;GO:0034511;GO:0006364
TRINITY_DN74617_c6_g1_i5	GO:0005776;GO:0005930;GO:0005829;GO:0043231;GO:0005770;GO:0015630;GO:0071561;GO:0035032;GO:0034271;GO:0034272;GO:0005524;GO:0106310;GO:0004674;GO:0097352;GO:0030242;GO:0042149;GO:0045022;GO:0045324;GO:0016236;GO:0036092;GO:0043552;GO:0006468;GO:0006622;GO:0006623;GO:0032801;GO:0010506;GO:0032465;GO:0016241
TRINITY_DN72480_c4_g1_i3	GO:0005737;GO:0005634;GO:0005524;GO:0061631;GO:0006325;GO:0006281;GO:0016567;GO:0030435
TRINITY_DN74008_c2_g1_i5	GO:0005737;GO:0005769;GO:0005739;GO:0035726;GO:0034058;GO:0002244;GO:0042176;GO:0048536;GO:0017145
TRINITY_DN72302_c5_g2_i14	GO:0015629;GO:0016235;GO:0005737;GO:0005829;GO:0005783;GO:0005789;GO:0043005;GO:0043025
TRINITY_DN62194_c0_g2_i1	GO:0004037;GO:0000256;GO:0006144
TRINITY_DN62893_c0_g1_i1	GO:0005929;GO:0005783;GO:0043130;GO:0060271;GO:0061371;GO:0030433
TRINITY_DN73629_c4_g1_i4	GO:0030425;GO:0098978;GO:0098686;GO:0031594;GO:0043025;GO:0005886;GO:0098839;GO:0045211;GO:0099634;GO:0098685;GO:0005524;GO:0008046;GO:0045499;GO:0046875;GO:0005004;GO:0019838;GO:0004713;GO:0005005;GO:0007411;GO:0007420;GO:0048755;GO:0048013;GO:0050804;GO:0048671;GO:0051964;GO:0072178;GO:0051402;GO:0016310;GO:0043065;GO:0043525;GO:0001934;GO:0006468;GO:0022407;GO:0043281;GO:0070372;GO:0050730;GO:0099175;GO:0031952;GO:0031290
TRINITY_DN43509_c0_g1_i1	GO:0005634;GO:0003677;GO:0046872;GO:0007399;GO:0014029
TRINITY_DN72170_c2_g1_i2	GO:0062023;GO:0031012;GO:0005576;GO:0005615;GO:0001527;GO:0005509;GO:0005201;GO:0005179;GO:0009653;GO:0060346;GO:0043010;GO:0048048;GO:0030326;GO:0042593;GO:0035108;GO:0001890;GO:0030501;GO:0045669;GO:1901163;GO:0035583
